SampleId,Area_Name,Area_Code,Latitude,Longitude,Year,Month,Day,Hour,Minute,PCI
397LG-13,4.b,2,56.502,7.612,2017,10,12,14,25,6.5
397M--9,4.a,3,57.79,0.503,2012,4,9,5,56,6.5
398LG-5,4.b,2,57.132,8.488,2017,11,9,11,17,6.5
398LG-39,4.c,1,52.333,3.508,2017,11,10,4,34,2
399LG-17,4.b,2,55.783,6.838,2017,12,14,16,52,1
399LG-25,4.b,2,54.643,5.627,2017,12,14,21,3,1
399LG-27,4.b,2,54.355,5.335,2017,12,14,22,6,1
399LG-39,4.c,1,52.678,3.69,2017,12,15,4,31,1
39DI-25,4.a,3,60.257,1.197,2020,3,13,14,25,1
39DI-43,4.a,3,58.418,5.812,2020,3,14,1,7,1
39KC-31,4.b,2,54.422,0.992,2016,3,13,17,46,1
3BT-43,7.d,4,50.212,-0.718,2020,9,11,19,22,0
3DI-15,4.a,3,61.047,-1.693,2017,3,3,6,19,1
3DI-37,4.a,3,59.093,4.46,2017,3,3,19,56,1
3KC-5,4.a,3,58.12,4.628,2013,4,20,18,28,2
3KC-11,4.b,2,57.262,3.668,2013,4,20,22,48,2
400LG-5,4.b,2,57.137,8.482,2018,1,25,10,56,1
400LG-19,4.b,2,55.207,6.148,2018,1,25,18,15,1
400LG-23,4.b,2,54.638,5.542,2018,1,25,20,20,1
400LG-33,4.c,1,53.148,4.325,2018,1,26,1,39,1
400M--15,4.a,3,58.198,2.287,2012,9,10,1,29,2
401LG-9,4.b,2,57.032,8.272,2018,2,22,11,23,1
401LG-23,4.b,2,55.072,6.022,2018,2,22,18,52,1
401LG-27,4.b,2,54.503,5.42,2018,2,22,21,0,1
401LG-33,4.b,2,53.61,4.683,2018,2,23,0,14,1
401LG-43,4.c,1,52.182,3.39,2018,2,23,5,30,2
401M--19,4.a,3,58.45,3.478,2012,10,16,3,33,1
402LG-17,4.b,2,56.278,7.338,2018,4,19,14,7,2
402LG-19,4.b,2,55.997,7.02,2018,4,19,15,7,2
402LG-25,4.b,2,55.145,6.092,2018,4,19,18,6,1
402LG-29,4.b,2,54.573,5.493,2018,4,19,20,5,1
402LG-31,4.b,2,54.287,5.202,2018,4,19,21,5,1
402LG-35,4.b,2,53.692,4.737,2018,4,19,23,3,1
402M--7,4.a,3,57.65,-0.08,2012,11,18,20,12,1
403LG-19,4.b,2,55.895,6.91,2018,5,17,15,9,1
403LG-33,4.b,2,53.892,4.838,2018,5,17,22,12,1
404M--9,4.a,3,57.793,0.453,2013,1,13,18,40,0
404M--19,4.a,3,58.462,3.345,2013,1,14,1,56,0
405LG-3,4.b,2,56.692,7.79,2018,6,27,3,42,1
405LG-23,4.b,2,53.877,4.743,2018,6,27,13,21,1
405LG-25,4.b,2,53.56,4.573,2018,6,27,14,11,1
405LG-31,4.c,1,52.787,3.637,2018,6,27,16,49,1
405M--17,4.a,3,58.322,2.895,2013,2,11,4,10,1
406LG-33,4.b,2,53.97,4.89,2018,8,9,21,28,2
406M--1,4.b,2,57.225,-1.75,2013,3,25,16,46,1
406M--13,4.a,3,58.048,1.655,2013,3,26,1,2,6.5
407LG-19,4.b,2,55.413,6.38,2018,10,11,17,1,1
407LG-35,4.c,1,53.083,4.237,2018,10,12,1,20,1
407M--19,4.a,3,58.513,3.872,2013,4,29,5,8,2
408LG-7,4.b,2,56.898,8.11,2018,11,22,12,51,1
408LG-13,4.b,2,56.062,7.117,2018,11,22,15,44,1
408LG-23,4.b,2,54.65,5.557,2018,11,22,20,32,2
408M--1,4.b,2,57.253,-1.652,2013,5,12,14,3,1
409LG-17,4.b,2,56.313,7.38,2018,12,13,14,9,1
409LG-27,4.b,2,54.895,5.827,2018,12,13,19,25,1
409LG-35,4.b,2,53.737,4.752,2018,12,13,23,37,1
409LG-45,4.c,1,52.313,3.425,2018,12,14,5,3,1
40DI-9,4.a,3,61.427,-3.62,2020,4,17,3,46,1
40DI-21,4.a,3,60.573,0.072,2020,4,17,10,28,2
40DI-34,4.a,3,59.287,3.552,2020,4,17,17,41,1
40KC-31,4.b,2,54.415,1.013,2016,4,10,19,17,6.5
410LG-19,4.b,2,56.043,7.055,2019,1,24,15,33,1
410LG-33,4.b,2,54.05,4.96,2019,1,24,22,46,1
410LG-41,4.c,1,52.892,3.913,2019,1,25,2,52,2
410M--17,4.a,3,58.327,2.878,2013,7,8,2,24,1
411LG-35,4.b,2,53.602,4.653,2019,3,7,23,23,2
411M--13,4.a,3,58.085,1.76,2013,8,11,19,59,1
412LG-19,4.b,2,55.98,7.007,2019,3,25,9,39,1
412LG-35,4.b,2,53.678,4.703,2019,3,25,17,14,1
412M--17,4.a,3,58.317,2.812,2013,9,15,19,25,2
412M--25,4.a,3,58.798,5.195,2013,9,16,2,31,1
413LG-19,4.b,2,55.973,6.993,2019,4,15,8,8,1
413LG-23,4.b,2,55.407,6.37,2019,4,15,9,54,1
413LG-27,4.b,2,54.837,5.763,2019,4,15,11,39,1
413LG-39,4.c,1,53.088,4.223,2019,4,15,17,8,1
414LG-15,4.b,2,56.643,7.763,2019,5,23,13,47,2
414LG-21,4.b,2,55.798,6.782,2019,5,23,16,39,1
414LG-29,4.b,2,54.667,5.543,2019,5,23,20,28,2
414LG-35,4.b,2,53.782,4.775,2019,5,23,23,19,2
414M--1,4.b,2,57.212,-1.752,2013,11,10,9,14,1
414M--13,4.a,3,58.077,1.618,2013,11,10,18,46,1
415LG-37,4.c,1,53.456,4.565,2019,6,13,23,17,2
415M--1,4.b,2,57.225,-1.735,2013,12,8,18,10,1
415M--17,4.a,3,58.317,2.828,2013,12,9,4,47,1
416LG-27,4.b,2,55.003,5.912,2019,7,11,18,21,2
416LG-39,4.c,1,53.22,4.41,2019,7,12,0,26,2
417LG-9,4.b,2,57.07,8.185,2019,8,29,11,36,2
417LG-17,4.b,2,55.942,6.902,2019,8,29,15,56,2
417LG-23,4.b,2,55.085,5.987,2019,8,29,19,12,2
417LG-31,4.b,2,53.928,4.867,2019,8,29,23,28,2
418LG-23,4.b,2,55.443,6.408,2019,9,19,16,38,6.5
418LG-41,4.c,1,52.873,3.905,2019,9,20,1,16,2
418M--13,4.a,3,58.057,1.63,2014,4,20,23,44,1
418M--23,4.a,3,58.682,4.577,2014,4,21,8,0,1
419LG-23,4.b,2,55.36,6.31,2019,10,10,18,7,6.5
419LG-35,4.b,2,53.61,4.662,2019,10,11,0,18,2
41DI-17,4.a,3,60.127,-2.158,2020,5,22,6,8,2
41DI-33,4.a,3,58.998,2.513,2020,5,22,16,21,1
41KC-11,4.b,2,57.172,4.042,2016,5,15,2,40,6.5
41KC-23,4.b,2,55.418,2.417,2016,5,15,11,54,2
420LG-31,4.b,2,54.436,5.352,2019,11,21,21,16,1
421M--15,4.a,3,58.253,2.505,2014,7,6,22,0,2
422LG-25,4.b,2,55.275,6.231,2020,1,16,19,42,1
422LG-35,4.b,2,53.835,4.807,2020,1,17,0,41,1
422M--19,4.a,3,58.453,3.467,2014,8,11,2,27,2
423LG-9,4.b,2,57.102,8.415,2020,2,24,12,26,1
423LG-33,4.b,2,53.707,4.748,2020,2,25,0,23,1
423M--11,4.a,3,57.942,1.088,2014,9,7,18,6,1
423M--21,4.a,3,58.593,4.005,2014,9,8,0,46,1
424LG-25,4.b,2,55.131,6.235,2020,3,19,18,30,1
424LG-41,4.c,1,52.872,3.889,2020,3,20,2,32,2
424M--13,4.a,3,58.068,1.672,2014,10,5,20,14,1
425LG-27,4.b,2,55.023,5.943,2020,4,19,4,22,1
425M--17,4.a,3,58.318,2.85,2014,12,11,7,7,1
426LG-17,4.b,2,56.412,7.508,2020,5,24,2,27,2
426LG-27,4.b,2,54.992,5.957,2020,5,24,8,23,1
426LG-39,4.c,1,53.23,4.427,2020,5,24,15,30,6.5
426M--19,4.a,3,58.428,3.423,2015,2,12,6,45,1
427LG-27,4.b,2,54.96,5.878,2020,6,18,18,30,2
427LG-37,4.c,1,53.495,4.597,2020,6,18,23,23,2
428LG-25,4.b,2,55.365,6.263,2020,7,16,16,34,2
428LG-33,4.b,2,54.217,5.098,2020,7,16,20,47,2
428LG-39,4.c,1,53.292,4.471,2020,7,17,0,11,2
428M--17,4.a,3,58.318,2.852,2015,5,7,3,51,2
429LG-13,4.b,2,57.123,8.21,2020,8,20,10,41,2
429LG-23,4.b,2,55.71,6.657,2020,8,20,15,46,2
429LG-41,4.c,1,53.077,4.287,2020,8,21,1,5,2
429M--17,4.a,3,58.322,2.842,2015,6,11,2,54,2
429M--25,4.a,3,58.798,5.228,2015,6,11,8,59,2
42DI-15,4.a,3,61.058,-1.725,2020,6,19,5,56,1
42DI-21,4.a,3,60.587,0.038,2020,6,19,9,41,1
42DI-37,4.a,3,58.995,4.293,2020,6,19,19,42,1
42DI-43,4.a,3,58.365,5.787,2020,6,19,23,27,2
430LG-17,4.b,2,56.503,7.501,2020,9,10,12,58,1
430LG-27,4.b,2,55.082,5.969,2020,9,10,18,2,1
430LG-47,4.c,1,52.18,3.368,2020,9,11,4,26,2
430M--23,4.a,3,58.663,4.692,2015,7,9,13,13,6.5
431LG-17,4.b,2,56.417,7.405,2020,10,22,13,51,1
431LG-33,4.b,2,54.131,5.014,2020,10,22,22,2,1
431M--13,4.a,3,58.048,1.667,2015,8,5,22,5,2
432LG-7,4.b,2,57.011,8.124,2020,11,26,11,42,1
432LG-23,4.b,2,54.741,5.654,2020,11,26,20,1,1
432M--7,4.a,3,57.663,-0.018,2015,9,9,17,35,2
433LG-13,4.b,2,56.24,7.158,2020,12,17,14,46,1
433LG-25,4.b,2,54.512,5.385,2020,12,17,21,3,1
433LG-35,4.c,1,53.047,4.152,2020,12,18,2,8,1
433M--13,4.a,3,58.047,1.937,2015,10,8,0,48,1
434M--1,4.b,2,57.238,-1.725,2015,11,4,15,19,1
435LG-25,4.b,2,55.385,6.258,2021,2,28,5,3,0
435LG-43,4.c,1,52.778,3.733,2021,2,28,13,33,1
435M--9,4.a,3,57.797,0.513,2015,12,16,22,22,1
436LG-21,4.b,2,55.88,6.922,2021,3,21,2,6,1
436LG-35,4.b,2,53.835,4.97,2021,3,21,8,50,1
436M--25,4.a,3,58.788,5.225,2016,2,11,8,31,0
437M--5,4.b,2,57.488,-0.622,2016,3,9,18,40,1
438LG-25,4.b,2,55.272,6.188,2021,5,13,17,6,1
438M--23,4.a,3,58.667,4.593,2016,4,7,7,39,1
439LG-17,4.b,2,56.477,7.492,2021,7,18,0,47,6.5
439LG-27,4.b,2,55.053,5.948,2021,7,18,5,16,2
439M--15,4.a,3,58.183,2.253,2016,5,12,2,26,2
43DI-9,4.a,3,61.433,-3.682,2020,7,17,9,13,1
43DI-21,4.a,3,60.59,0.029,2020,7,17,15,29,2
43DI-27,4.a,3,60.014,1.668,2020,7,17,18,37,1
43DI-35,4.a,3,59.214,3.766,2020,7,17,22,49,1
43DI-41,4.a,3,58.593,5.276,2020,7,18,1,58,1
43KC-23,4.b,2,55.515,1.967,2016,6,12,2,2,2
440M--3,4.b,2,57.355,-1.16,2016,7,6,15,37,1
440M--15,4.a,3,58.132,2.265,2016,7,7,0,30,1
441M--7,4.a,3,57.642,0.022,2016,8,10,18,38,1
442M--7,4.a,3,57.647,-0.078,2016,9,7,19,53,2
442M--17,4.a,3,58.305,2.81,2016,9,8,4,48,2
443M--9,4.a,3,57.783,0.507,2016,10,12,21,19,6.5
444M--11,4.a,3,57.923,1.07,2016,11,10,0,11,1
445M--3,4.b,2,57.383,-1.092,2017,2,26,16,31,1
445M--11,4.a,3,57.94,1.177,2017,2,26,21,57,1
446M--1,4.a,3,58.793,5.187,2017,4,1,4,48,1
446M--13,4.a,3,58.047,1.642,2017,4,1,13,16,1
446M--23,4.b,2,57.352,-1.192,2017,4,1,20,18,1
448BA-41,7.d,4,50.39,-1.69,2008,8,31,15,39,0
448M--15,4.a,3,57.957,1.112,2017,5,20,16,20,2
448M--23,4.b,2,57.393,-1.15,2017,5,20,22,15,1
449M--3,4.b,2,57.38,-0.28,2017,6,18,13,28,1
449M--19,4.a,3,58.44,4.328,2017,6,19,1,5,1
44DI-1,4.a,3,58.31,5.917,2020,8,15,21,34,1
44DI-21,4.a,3,60.345,0.737,2020,8,16,8,34,1
44DI-31,4.a,3,61.153,-2.2,2020,8,16,14,8,2
44KC-27,4.b,2,54.927,1.455,2016,7,10,10,39,2
450M--5,4.a,3,57.525,-0.597,2017,7,16,10,16,2
450M--9,4.a,3,57.802,0.537,2017,7,16,13,30,1
450M--23,4.a,3,58.688,4.64,2017,7,17,0,49,1
451M--3,4.b,2,57.265,-1.128,2017,8,13,14,3,1
451M--19,4.a,3,57.767,3.748,2017,8,14,1,0,1
452M--1,4.b,2,57.223,-1.755,2017,9,10,16,31,1
452M--7,4.a,3,57.648,-0.073,2017,9,10,21,5,1
453M--9,4.a,3,57.785,0.483,2017,10,8,15,33,1
453M--21,4.a,3,58.553,3.985,2017,10,8,23,46,1
454M--5,4.a,3,57.543,-0.493,2017,11,15,1,26,1
454M--7,4.a,3,57.682,0.072,2017,11,15,2,49,1
455M--1,4.b,2,57.227,-1.753,2017,12,13,4,0,1
455M--3,4.b,2,57.373,-1.2,2017,12,13,5,18,1
455M--17,4.a,3,58.338,2.795,2017,12,13,14,29,1
455M--19,4.a,3,58.465,3.383,2017,12,13,15,47,1
456M--7,4.a,3,57.7,0.142,2018,1,8,12,49,1
457M--1,4.a,3,58.793,5.153,2018,2,17,10,32,1
457M--9,4.a,3,58.31,2.772,2018,2,17,15,55,2
457M--25,4.b,2,57.215,-1.788,2018,2,18,2,42,1
458M--3,4.b,2,57.388,-1.183,2018,3,11,12,0,1
458M--5,4.a,3,57.545,-0.635,2018,3,11,13,43,1
458M--15,4.a,3,58.287,2.173,2018,3,11,22,20,2
458M--23,4.a,3,58.76,4.515,2018,3,12,5,8,1
458M--25,4.a,3,58.828,5.145,2018,3,12,6,48,1
459M--5,4.a,3,57.508,-0.652,2018,4,9,0,26,1
459M--19,4.a,3,58.432,3.39,2018,4,9,9,40,2
45DI-15,4.a,3,61.063,-1.74,2020,9,25,5,38,1
45DI-35,4.a,3,59.322,3.938,2020,9,25,18,19,1
45KC-13,4.b,2,57.047,3.437,2016,8,13,19,8,2
45KC-31,4.b,2,54.39,0.965,2016,8,14,10,31,2
460M--5,4.a,3,57.512,-0.615,2018,5,7,13,38,1
460M--7,4.a,3,57.652,-0.05,2018,5,7,15,9,1
461M--3,4.a,3,58.693,4.613,2018,6,16,22,16,2
461M--17,4.a,3,57.798,0.517,2018,6,17,7,45,1
461M--25,4.b,2,57.232,-1.73,2018,6,17,13,11,1
462M--1,4.b,2,57.222,-1.762,2018,7,8,10,11,1
462M--17,4.a,3,58.302,2.812,2018,7,8,21,19,2
462M--23,4.a,3,58.662,4.595,2018,7,9,1,30,2
463M--11,4.a,3,57.92,1.038,2018,8,12,22,21,1
464M--3,4.b,2,57.367,-1.193,2018,9,9,10,16,1
464M--15,4.a,3,58.185,2.23,2018,9,9,19,8,1
464M--23,4.a,3,58.677,4.597,2018,9,10,1,2,1
465M--11,4.a,3,57.937,1.065,2018,10,15,18,7,1
465M--17,4.a,3,58.332,2.805,2018,10,15,22,33,1
466M--15,4.a,3,58.197,2.293,2018,11,12,13,58,1
467M--1,4.b,2,57.242,-1.75,2018,12,12,5,54,1
467M--21,4.a,3,58.567,4.008,2018,12,12,20,22,1
468M--1,4.b,2,57.22,-1.785,2019,1,6,15,58,1
468M--5,4.a,3,57.505,-0.668,2019,1,6,18,40,1
468M--15,4.a,3,58.175,2.198,2019,1,7,1,25,0
469M--3,4.b,2,57.368,-1.188,2019,2,11,23,12,1
469M--9,4.a,3,57.788,0.503,2019,2,12,4,38,1
46DI-17,4.a,3,60.935,-1.112,2020,10,23,5,2,1
46DI-39,4.a,3,58.789,4.774,2020,10,23,19,3,2
46KC-23,4.b,2,55.593,2.038,2016,9,11,6,35,2
46KC-33,4.b,2,54.105,0.735,2016,9,11,15,28,6.5
470M--15,4.a,3,58.19,2.243,2019,3,11,19,41,1
470M--23,4.a,3,58.682,4.61,2019,3,12,1,15,1
471BA-45,7.d,4,50.393,-1.632,2010,6,6,21,36,1
471LR-25,4.b,2,55.6525,-0.6795,2003,4,11,6,43,6.5
471M--3,4.a,3,58.74,4.653,2019,4,17,12,23,1
471M--15,4.a,3,57.963,1.138,2019,4,17,21,10,1
471M--25,4.b,2,57.247,-1.67,2019,4,18,4,29,2
471R--5,4.c,1,52.0814,3.0512,2003,6,9,14,53,1
472M--5,4.a,3,57.508,-0.643,2019,5,12,19,46,1
472M--11,4.a,3,57.918,1.063,2019,5,12,23,54,1
472M--23,4.a,3,58.667,4.593,2019,5,13,8,10,1
472R--6,4.c,1,52.114,3.2739,2003,7,8,14,46,6.5
473M--5,4.a,3,58.559,3.988,2019,6,15,13,15,1
473R--3,4.c,1,52.0606,2.4196,2003,8,12,9,15,6.5
474LR-5,4.a,3,58.7395,-3.2056,2003,7,5,5,40,2
474M--11,4.a,3,57.927,1.085,2019,7,8,0,41,1
474M--21,4.a,3,58.563,4.012,2019,7,8,8,17,2
474R--7,4.c,1,52.1291,3.47,2003,9,4,16,31,2
475LR-3,4.a,3,58.8958,-3.6544,2003,8,15,19,27,2
475LR-35,4.b,2,54.0878,0.1285,2003,8,14,22,40,2
475M--1,4.b,2,57.256,-1.641,2019,8,11,22,11,6.5
475M--21,4.a,3,58.576,4.097,2019,8,12,13,24,1
476LR-1,4.a,3,59.0939,-3.9209,2003,9,13,3,27,1
476M--3,4.b,2,57.37,-1.208,2019,9,9,6,26,1
476M--15,4.a,3,58.197,2.208,2019,9,9,13,2,1
476R--7,4.c,1,52.1218,3.5566,2003,11,15,15,23,2
477M--15,4.a,3,58.177,2.23,2019,10,7,7,10,1
477R--7,4.c,1,52.1196,3.5169,2003,12,9,7,49,1
478M--9,4.a,3,57.787,0.497,2019,11,6,17,21,1
478R--7,4.c,1,52.1301,3.4912,2004,1,19,17,15,2
479LR-3,4.a,3,58.8594,-3.5602,2003,12,6,3,28,0
479LR-15,4.b,2,57.2248,-1.5335,2003,12,5,19,3,0
479M--5,4.a,3,57.508,-0.612,2019,12,15,4,58,1
479M--11,4.a,3,57.92,1.095,2019,12,15,8,57,1
479M--21,4.a,3,58.553,4.025,2019,12,15,15,35,1
479R--5,4.c,1,52.0788,3.0047,2004,2,14,16,7,1
47DI-11,4.a,3,60.762,-3.7,2020,11,20,3,48,1
47DI-23,4.a,3,59.63,-0.473,2020,11,20,11,7,1
47DI-45,4.a,3,58.13,6.003,2020,11,21,1,1,1
47KC-11,4.b,2,57.177,4.88,2016,10,16,2,16,6.5
480BA-41,7.d,4,50.398,-1.798,2011,3,13,22,15,1
480LR-33,4.b,2,54.2526,0.0372,2004,1,15,21,9,2
480M--5,4.a,3,57.514,-0.634,2020,1,13,4,9,1
480M--13,4.a,3,58.065,1.633,2020,1,13,9,39,1
481M--5,4.a,3,57.528,-0.592,2020,2,27,20,42,0
481M--15,4.a,3,58.233,2.248,2020,2,28,3,52,0
481R--7,4.c,1,52.1305,3.5021,2004,4,15,16,18,2
482M--5,4.a,3,57.52,-0.613,2020,3,12,2,50,1
482M--13,4.a,3,58.057,1.675,2020,3,12,8,38,1
482M--23,4.a,3,58.67,4.632,2020,3,12,15,52,1
483M--15,4.a,3,58.175,2.198,2020,3,31,12,1,2
483M--25,4.a,3,58.777,5.172,2020,3,31,19,10,1
484LR-27,4.b,2,55.3084,-0.4972,2004,5,7,7,11,2
484M--3,4.a,3,58.733,4.573,2020,5,9,11,59,1
484M--15,4.a,3,57.95,1.067,2020,5,9,20,13,1
485LR-19,4.b,2,56.5549,-1.1598,2004,6,4,15,59,1
485M--5,4.a,3,58.583,4.02,2020,6,14,19,7,2
485M--23,4.b,2,57.377,-1.163,2020,6,15,7,8,1
486BA-41,7.d,4,50.437,-1.647,2011,8,28,14,58,2
486M--11,4.a,3,58.178,2.187,2020,7,11,19,30,1
486M--19,4.a,3,57.642,-0.11,2020,7,12,1,4,1
487M--3,4.a,3,58.812,4.583,2020,8,15,14,24,1
487M--13,4.a,3,58.14,1.667,2020,8,15,21,17,1
488M--11,4.a,3,57.918,1.087,2020,9,6,21,2,1
488M--23,4.a,3,58.668,4.615,2020,9,7,5,10,0
489M--17,4.a,3,58.312,2.815,2020,10,5,8,21,1
48DI-19,4.a,3,59.917,-1.595,2020,12,18,8,9,0
48DI-31,4.a,3,59.133,2.018,2020,12,18,15,10,0
48KC-9,4.a,3,57.572,4.012,2016,11,13,1,43,2
48KC-33,4.b,2,54.04,0.69,2016,11,13,22,35,1
490M--5,4.a,3,57.51,-0.638,2020,11,8,9,59,1
490M--17,4.a,3,58.305,2.817,2020,11,8,19,45,1
491M--9,4.a,3,58.382,2.872,2020,12,13,0,39,1
491M--15,4.a,3,57.975,1.138,2020,12,13,4,40,1
492M--9,4.a,3,57.807,0.577,2021,1,17,18,52,1
493M--17,4.a,3,58.305,2.817,2021,2,10,8,1,1
494BA-41,7.d,4,50.42,-1.628,2012,4,8,12,43,1
494M--1,4.b,2,57.222,-1.777,2021,3,21,22,51,1
495M--9,4.a,3,58.352,2.817,2021,4,17,21,54,2
496LR-21,4.b,2,56.24042969,-1.505188878,2005,5,6,20,51,2
496M--7,4.a,3,57.645,-0.09,2021,5,10,4,29,1
496R--4,4.c,1,52.07274984,2.709018199,2005,6,26,14,42,2
497LR-15,4.b,2,57.25799561,-1.5510053,2005,6,17,20,32,1
497LR-27,4.b,2,55.34191488,-0.519672108,2005,6,17,12,46,1
497M--9,4.a,3,57.808,0.485,2021,6,6,20,23,1
497R--4,4.c,1,52.07359619,2.690942128,2005,7,14,16,33,6.5
498LR-1,4.b,2,55.41147461,-0.552269491,2005,7,15,9,7,0
498M--13,4.a,3,58.049,1.613,2021,7,5,2,29,1
498M--25,4.a,3,58.78,5.151,2021,7,5,10,56,2
498R--2,4.c,1,52.06183675,2.141440074,2005,8,15,13,16,2
499LR-13,4.a,3,57.55453695,-1.698998006,2005,8,12,8,14,2
499LR-31,4.b,2,54.67853597,-0.170239019,2005,8,11,20,13,1
499R--3,4.c,1,52.07885742,2.590315501,2005,9,13,9,26,2
49KC-31,4.a,3,58.078,4.598,2016,12,8,0,33,1
49KC-33,4.a,3,58.362,4.93,2016,12,8,2,35,1
4KC-13,4.b,2,55.553,1.958,2013,5,29,7,27,1
4KC-27,4.a,3,57.587,4.025,2013,5,29,20,43,1
500LR-5,4.a,3,58.69981689,-3.070434062,2005,9,9,20,44,2
500LR-19,4.b,2,56.61685791,-1.197915014,2005,9,9,11,19,2
501LR-13,4.a,3,57.5155721,-1.693716939,2005,10,7,16,14,1
501LR-21,4.b,2,56.23817952,-0.995675278,2005,10,7,10,45,2
501LR-35,4.b,2,54.00274251,0.171624883,2005,10,7,1,11,2
501R--3,4.c,1,52.07311198,2.40444514,2005,11,19,14,45,1
502LR-9,4.a,3,58.14356689,-2.366160838,2005,11,18,21,42,0
502R--7,4.c,1,52.1287028,3.461503092,2005,12,8,17,20,1
503LR-9,4.a,3,58.15452067,-2.388186137,2005,12,17,4,52,0
503LR-19,4.b,2,56.61919352,-1.776292547,2005,12,16,18,33,0
504LR-13,4.a,3,57.58,-1.720333333,2006,1,13,18,20,1
504LR-33,4.b,2,54.38533333,-0.021833333,2006,1,13,5,40,0
504R--3,4.c,1,51.92266667,2.359333333,2006,2,16,14,47,1
505LR-15,4.b,2,57.24066667,-1.672166667,2006,2,10,21,10,0
505LR-29,4.b,2,54.99933333,-0.818166667,2006,2,10,11,23,0
505R--6,4.c,1,52.11116667,3.195333333,2006,3,11,16,29,1
506LR-3,4.a,3,58.8835,-3.558333333,2006,3,11,1,45,1
506LR-33,4.b,2,54.3675,-0.0155,2006,3,10,5,39,1
506R--7,4.c,1,52.12016667,3.538166667,2006,4,18,14,34,2
507LR-5,4.a,3,58.70566667,-3.072833333,2006,4,7,22,45,1
507LR-17,4.b,2,56.91683333,-1.661333333,2006,4,7,15,58,1
508LR-13,4.a,3,57.56733333,-1.713333333,2006,5,20,18,25,1
508R--3,4.c,1,52.06866667,2.573833333,2006,6,15,17,1,2
509LR-13,4.a,3,57.58633333,-1.716666667,2006,6,17,5,7,1
509LR-27,4.b,2,55.34883333,-0.521333333,2006,6,16,19,53,1
511R--1,4.c,1,52.05233333,1.905333333,2006,9,20,10,53,1
512BA-41,7.d,4,50.407,-1.618,2013,9,15,14,7,1
512LR-21,4.b,2,56.22533333,-0.985833333,2006,9,8,14,4,2
512R--2,4.c,1,52.07816667,2.243833333,2006,10,30,18,37,1
513LR-13,4.b,2,54.28716667,-0.225833333,2006,10,6,7,20,1
514LR-9,4.a,3,58.145,-2.370333333,2006,11,17,18,14,0
514LR-23,4.b,2,55.98166667,-0.848666667,2006,11,17,8,33,0
514LR-33,4.b,2,54.38383333,-0.019833333,2006,11,17,1,48,1
515LR-9,4.a,3,58.152,-2.362333333,2006,12,16,0,14,0
515LR-19,4.b,2,56.62816667,-1.1815,2006,12,15,17,20,0
515R--4,4.c,1,51.87283529,2.610666656,2007,4,24,8,30,2
516LR-5,4.a,3,58.70833333,-3.070666758,2007,1,27,6,38,0
516LR-17,4.b,2,56.95016683,-1.355833308,2007,1,26,21,30,0
516LR-25,4.b,2,55.6706665,-0.68100001,2007,1,26,15,15,1
516R--6,4.c,1,52.06300049,3.314166768,2007,5,18,8,17,2
517LR-13,4.a,3,57.52049967,-1.68100001,2007,2,9,17,5,0
517LR-35,4.b,2,54.00083415,0.143666665,2007,2,9,2,10,1
518LR-29,4.b,2,55.03033447,-0.389500014,2007,4,6,13,27,1
518LR-35,4.b,2,54.07049967,0.092666666,2007,4,6,9,21,1
519LR-25,4.b,2,55.49033203,-0.59483331,2007,5,4,16,55,1
519R--4,4.c,1,51.87150065,2.579833221,2007,7,23,14,5,6.5
520LR-9,4.a,3,58.12016602,-2.368833415,2007,6,16,13,26,2
520LR-29,4.b,2,54.99983317,-0.340833346,2007,6,15,21,30,2
521LR-9,4.a,3,58.15633138,-2.398166656,2007,7,13,21,31,2
522R--2,4.c,1,52.05,2.365166728,2007,10,19,16,31,2
523LR-27,4.b,2,55.35,-0.51899999,2007,8,24,0,47,2
523R--1,4.c,1,52.05181885,2.086393611,2007,11,14,19,5,2
524LR-9,4.a,3,58.16750081,-2.393666585,2007,9,7,19,58,1
524LR-33,4.b,2,54.40900065,-0.027166667,2007,9,7,3,45,2
524R--3,4.c,1,51.84895426,2.273178101,2007,12,12,14,29,1
525LR-3,4.a,3,58.8723348,-3.591166687,2007,10,6,1,48,1
525LR-13,4.a,3,57.57216797,-1.708833313,2007,10,5,19,6,1
525LR-25,4.b,2,55.65416667,-0.680333328,2007,10,5,10,59,1
526LR-3,4.a,3,58.87586263,-3.518440755,2007,11,17,7,12,2
526R--7,4.c,1,51.938,3.425,2008,2,12,16,57,2
527LR-23,4.b,2,57.49886068,-1.746008937,2007,12,14,17,48,0
528LR-13,4.a,3,57.59596667,-1.738456667,2008,1,11,18,37,1
528LR-35,4.b,2,54.08313333,0.1307615,2008,1,11,3,50,1
528R--2,4.c,1,51.838,2.055,2008,4,13,13,1,2
529LR-15,4.b,2,55.912,-1.4,2008,2,8,22,18,1
529LR-27,4.a,3,57.85,-1.983,2008,2,9,6,7,1
530LR-25,4.a,3,57.518,-1.735,2008,3,22,14,37,1
530LR-35,4.a,3,58.833,-3.48,2008,3,22,22,58,1
531LR-29,4.a,3,58.222,-2.445,2008,5,2,14,12,6.5
531R--2,4.c,1,51.84,2.065,2008,7,10,13,26,2
532LR-35,4.a,3,58.9,-3.712,2008,6,14,2,21,1
533LR-11,4.b,2,55.303,-1.062,2008,7,11,2,13,2
533LR-27,4.a,3,57.84,-2.012,2008,7,11,13,55,6.5
